complaint_id,latent_syndicate_id,filer_cohort,hop_count_actual,cashout_zone_id,cmp_before_cashout,edge_case_tag
V2CMP_0035521,LSYN_0219,slow,4,V2_ZID_057,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0035522,LSYN_0536,normal,3,V2_ZID_019,False,CROSS_STATE|CROSS_REGION
V2CMP_0035523,LSYN_0727,normal,5,V2_ZID_004,False,CROSS_STATE|CROSS_REGION
V2CMP_0035524,LSYN_0434,normal,1,V2_ZID_010,False,CROSS_STATE|CROSS_REGION
V2CMP_0035525,LSYN_0553,normal,1,V2_ZID_119,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0035526,LSYN_0290,fast,4,V2_ZID_042,False,CROSS_STATE|CROSS_REGION
V2CMP_0035527,LSYN_0899,fast,6,V2_ZID_065,False,LONG_CHAIN|CROSS_STATE|CROSS_REGION
V2CMP_0035528,LSYN_0014,normal,1,V2_ZID_012,False,CROSS_STATE|CROSS_REGION
V2CMP_0035529,LSYN_0040,fast,5,V2_ZID_007,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0035530,LSYN_0838,normal,1,V2_ZID_013,False,CROSS_STATE|CROSS_REGION
V2CMP_0035531,LSYN_0250,slow,4,V2_ZID_046,False,CROSS_STATE|CROSS_REGION|VERY_SHORT_WINDOW
V2CMP_0035532,LSYN_0892,fast,1,V2_ZID_044,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0035533,LSYN_0693,normal,6,V2_ZID_120,False,LONG_CHAIN|CROSS_STATE|CROSS_REGION|CENSORED
V2CMP_0035534,LSYN_0176,normal,2,V2_ZID_048,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0035535,LSYN_0052,normal,2,V2_ZID_078,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0035536,LSYN_0138,normal,7,V2_ZID_002,False,LONG_CHAIN|CROSS_STATE|CROSS_REGION
V2CMP_0035537,LSYN_0074,normal,5,V2_ZID_064,False,CROSS_STATE|HOTSPOT_TARGET
V2CMP_0035538,LSYN_0444,normal,5,V2_ZID_032,False,CROSS_STATE|CROSS_REGION
V2CMP_0035539,LSYN_0660,normal,5,V2_ZID_059,True,CROSS_STATE|CROSS_REGION|INTERVENTION
V2CMP_0035540,LSYN_0474,fast,4,V2_ZID_097,False,CROSS_STATE|CROSS_REGION
V2CMP_0035541,LSYN_0292,normal,1,V2_ZID_036,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0035542,LSYN_0397,fast,1,V2_ZID_092,False,CROSS_STATE|CROSS_REGION
V2CMP_0035543,LSYN_0296,normal,5,V2_ZID_026,False,CROSS_STATE|CROSS_REGION
V2CMP_0035544,LSYN_0183,normal,4,V2_ZID_023,False,CROSS_STATE|CROSS_REGION
V2CMP_0035545,LSYN_0523,slow,4,V2_ZID_117,False,CROSS_STATE|CROSS_REGION
V2CMP_0035546,LSYN_0479,normal,5,V2_ZID_059,False,CROSS_STATE|CROSS_REGION
V2CMP_0035547,LSYN_0398,normal,5,V2_ZID_065,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0035548,LSYN_0798,normal,2,V2_ZID_020,False,CROSS_STATE|CROSS_REGION
V2CMP_0035549,LSYN_0486,normal,4,V2_ZID_111,False,CROSS_STATE|CROSS_REGION
V2CMP_0035550,LSYN_0199,normal,4,V2_ZID_053,False,CROSS_STATE|CROSS_REGION
V2CMP_0035551,LSYN_0114,fast,4,V2_ZID_033,False,CROSS_STATE
V2CMP_0035552,LSYN_0165,normal,5,V2_ZID_080,False,SAME_STATE|CROSS_REGION|CENSORED
V2CMP_0035553,LSYN_0010,normal,5,V2_ZID_036,False,CROSS_STATE|CROSS_REGION
V2CMP_0035554,LSYN_0137,fast,4,V2_ZID_020,True,CROSS_STATE|CROSS_REGION|INTERVENTION|LONG_WINDOW
V2CMP_0035555,LSYN_0297,slow,2,V2_ZID_023,False,CROSS_STATE|CROSS_REGION
V2CMP_0035556,LSYN_0294,normal,2,V2_ZID_042,False,CROSS_STATE|CROSS_REGION
V2CMP_0035557,LSYN_0113,normal,4,V2_ZID_094,False,SAME_STATE|SHORT_WINDOW
V2CMP_0035558,LSYN_0258,fast,1,V2_ZID_111,False,CROSS_STATE|CROSS_REGION
V2CMP_0035559,LSYN_0407,slow,3,V2_ZID_006,False,CROSS_STATE|CROSS_REGION|HOTSPOT_TARGET
V2CMP_0035560,LSYN_0776,normal,6,V2_ZID_029,False,LONG_CHAIN|CROSS_STATE|CROSS_REGION|VERY_SHORT_WINDOW
V2CMP_0035561,LSYN_0013,normal,1,V2_ZID_007,False,CROSS_STATE|SHORT_WINDOW
V2CMP_0035562,LSYN_0204,normal,1,V2_ZID_033,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0035563,LSYN_0398,fast,2,V2_ZID_066,False,CROSS_STATE|CROSS_REGION
V2CMP_0035564,LSYN_0160,normal,3,V2_ZID_043,False,CROSS_STATE|CROSS_REGION
V2CMP_0035565,LSYN_0364,normal,1,V2_ZID_071,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0035566,LSYN_0624,slow,3,V2_ZID_114,False,CROSS_STATE|CROSS_REGION
V2CMP_0035567,LSYN_0230,normal,3,V2_ZID_008,False,CROSS_STATE|CROSS_REGION
V2CMP_0035568,LSYN_0712,slow,3,V2_ZID_107,False,CROSS_STATE|SHORT_WINDOW
V2CMP_0035569,LSYN_0432,normal,0,V2_ZID_042,False,ZERO_HOP|CROSS_STATE|CROSS_REGION|VERY_SHORT_WINDOW
V2CMP_0035570,LSYN_0654,normal,2,V2_ZID_082,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0035571,LSYN_0435,fast,1,V2_ZID_108,False,CROSS_STATE
V2CMP_0035572,LSYN_0034,normal,0,V2_ZID_109,False,ZERO_HOP|CROSS_STATE|CROSS_REGION
V2CMP_0035573,LSYN_0809,normal,2,V2_ZID_060,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0035574,LSYN_0491,fast,1,V2_ZID_025,True,CROSS_STATE|CROSS_REGION|INTERVENTION
V2CMP_0035575,LSYN_0854,fast,4,V2_ZID_082,False,CROSS_STATE|CROSS_REGION
V2CMP_0035576,LSYN_0810,slow,5,V2_ZID_016,False,CROSS_STATE|CROSS_REGION|CENSORED
V2CMP_0035577,LSYN_0651,slow,2,V2_ZID_096,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0035578,LSYN_0811,normal,1,V2_ZID_083,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0035579,LSYN_0191,fast,3,V2_ZID_020,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0035580,LSYN_0002,fast,3,V2_ZID_119,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0035581,LSYN_0011,normal,6,V2_ZID_078,False,LONG_CHAIN|CROSS_STATE|CROSS_REGION
V2CMP_0035582,LSYN_0524,normal,6,V2_ZID_039,True,LONG_CHAIN|SAME_STATE|SAME_ZONE|LONG_WINDOW
V2CMP_0035583,LSYN_0105,normal,1,V2_ZID_039,False,CROSS_STATE|CROSS_REGION
V2CMP_0035584,LSYN_0620,normal,6,V2_ZID_058,False,LONG_CHAIN|CROSS_STATE|CROSS_REGION|VERY_SHORT_WINDOW
V2CMP_0035585,LSYN_0729,fast,4,V2_ZID_027,False,CROSS_STATE|CROSS_REGION
V2CMP_0035586,LSYN_0598,fast,3,V2_ZID_100,False,CROSS_STATE|CROSS_REGION
V2CMP_0035587,LSYN_0596,slow,2,V2_ZID_053,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0035588,LSYN_0032,fast,5,V2_ZID_079,True,CROSS_STATE|CROSS_REGION|INTERVENTION
V2CMP_0035589,LSYN_0140,fast,2,V2_ZID_080,False,CROSS_STATE|CROSS_REGION
V2CMP_0035590,LSYN_0471,normal,3,V2_ZID_034,False,SAME_STATE|CROSS_REGION
V2CMP_0035591,LSYN_0231,slow,3,V2_ZID_090,False,CROSS_STATE|CROSS_REGION|LONG_WINDOW
V2CMP_0035592,LSYN_0654,slow,5,V2_ZID_063,False,SAME_STATE|SHORT_WINDOW|HOTSPOT_TARGET
V2CMP_0035593,LSYN_0561,fast,2,V2_ZID_106,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0035594,LSYN_0806,fast,2,V2_ZID_052,True,CROSS_STATE|CROSS_REGION|LONG_WINDOW
V2CMP_0035595,LSYN_0716,normal,3,V2_ZID_003,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0035596,LSYN_0121,fast,3,V2_ZID_052,False,CROSS_STATE|CROSS_REGION
V2CMP_0035597,LSYN_0526,normal,4,V2_ZID_061,False,CROSS_STATE|CROSS_REGION|LONG_WINDOW
V2CMP_0035598,LSYN_0770,normal,3,V2_ZID_039,False,CROSS_STATE
V2CMP_0035599,LSYN_0762,fast,3,V2_ZID_009,False,CROSS_STATE|CROSS_REGION
V2CMP_0035600,LSYN_0857,normal,2,V2_ZID_111,False,CROSS_STATE|CROSS_REGION
V2CMP_0035601,LSYN_0661,normal,4,V2_ZID_044,False,CROSS_STATE|CROSS_REGION
V2CMP_0035602,LSYN_0418,normal,5,V2_ZID_003,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0035603,LSYN_0140,slow,2,V2_ZID_053,False,CROSS_STATE|CROSS_REGION
V2CMP_0035604,LSYN_0284,fast,4,V2_ZID_070,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0035605,LSYN_0211,normal,1,V2_ZID_020,False,CROSS_STATE|CROSS_REGION
V2CMP_0035606,LSYN_0304,normal,5,V2_ZID_025,False,SAME_STATE
V2CMP_0035607,LSYN_0671,normal,3,V2_ZID_040,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0035608,LSYN_0652,normal,7,V2_ZID_035,True,LONG_CHAIN|CROSS_STATE|CROSS_REGION
V2CMP_0035609,LSYN_0617,fast,1,V2_ZID_117,True,SAME_STATE|LONG_WINDOW
V2CMP_0035610,LSYN_0042,slow,2,V2_ZID_068,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0035611,LSYN_0109,fast,1,V2_ZID_007,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0035612,LSYN_0586,slow,3,V2_ZID_042,False,CROSS_STATE|CROSS_REGION
V2CMP_0035613,LSYN_0464,fast,1,V2_ZID_109,False,SAME_STATE|VERY_SHORT_WINDOW
V2CMP_0035614,LSYN_0115,fast,2,V2_ZID_023,False,CROSS_STATE
V2CMP_0035615,LSYN_0792,normal,2,V2_ZID_072,False,CROSS_STATE|CROSS_REGION|HOTSPOT_TARGET
V2CMP_0035616,LSYN_0553,normal,3,V2_ZID_023,False,CROSS_STATE|CROSS_REGION
V2CMP_0035617,LSYN_0295,normal,0,V2_ZID_010,False,ZERO_HOP|CROSS_STATE|CROSS_REGION|LONG_WINDOW
V2CMP_0035618,LSYN_0570,fast,8,V2_ZID_013,False,LONG_CHAIN|CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0035619,LSYN_0509,normal,4,V2_ZID_037,True,CROSS_STATE|CROSS_REGION|INTERVENTION
V2CMP_0035620,LSYN_0239,normal,2,V2_ZID_070,False,CROSS_STATE|CROSS_REGION
V2CMP_0035621,LSYN_0576,fast,5,V2_ZID_006,True,CROSS_STATE|CROSS_REGION|INTERVENTION|LONG_WINDOW|HOTSPOT_TARGET
V2CMP_0035622,LSYN_0424,slow,4,V2_ZID_066,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0035623,LSYN_0677,normal,2,V2_ZID_120,False,CROSS_STATE|CROSS_REGION
V2CMP_0035624,LSYN_0719,normal,2,V2_ZID_024,False,CROSS_STATE|CROSS_REGION
V2CMP_0035625,LSYN_0431,normal,0,V2_ZID_047,False,ZERO_HOP|CROSS_STATE|CROSS_REGION|VERY_SHORT_WINDOW
V2CMP_0035626,LSYN_0901,normal,5,V2_ZID_078,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0035627,LSYN_0534,slow,4,V2_ZID_032,False,CROSS_STATE|CROSS_REGION
V2CMP_0035628,LSYN_0326,normal,1,V2_ZID_112,False,CROSS_STATE|CROSS_REGION
V2CMP_0035629,LSYN_0380,normal,3,V2_ZID_005,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW|HOTSPOT_TARGET
V2CMP_0035630,LSYN_0585,normal,2,V2_ZID_099,False,CROSS_STATE|CROSS_REGION
V2CMP_0035631,LSYN_0397,normal,1,V2_ZID_092,False,CROSS_STATE|CROSS_REGION
V2CMP_0035632,LSYN_0576,normal,5,V2_ZID_033,False,CROSS_STATE|CROSS_REGION
V2CMP_0035633,LSYN_0592,normal,2,V2_ZID_067,False,CROSS_STATE|CROSS_REGION
V2CMP_0035634,LSYN_0589,slow,4,V2_ZID_039,False,SAME_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0035635,LSYN_0839,fast,1,V2_ZID_055,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW|HOTSPOT_TARGET
V2CMP_0035636,LSYN_0288,normal,4,V2_ZID_031,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0035637,LSYN_0011,normal,3,V2_ZID_049,False,CROSS_STATE|CROSS_REGION
V2CMP_0035638,LSYN_0744,normal,2,V2_ZID_021,False,CROSS_STATE|CROSS_REGION
V2CMP_0035639,LSYN_0876,normal,2,V2_ZID_109,False,CROSS_STATE|CROSS_REGION
V2CMP_0035640,LSYN_0750,fast,3,V2_ZID_041,False,CROSS_STATE|CROSS_REGION
V2CMP_0035641,LSYN_0890,normal,4,V2_ZID_105,False,CROSS_STATE|CROSS_REGION
V2CMP_0035642,LSYN_0241,normal,4,V2_ZID_030,True,CROSS_STATE|CROSS_REGION|INTERVENTION
V2CMP_0035643,LSYN_0896,normal,4,V2_ZID_054,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW|HOTSPOT_TARGET
V2CMP_0035644,LSYN_0042,fast,3,V2_ZID_065,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0035645,LSYN_0080,normal,1,V2_ZID_069,False,CROSS_STATE|CROSS_REGION|HOTSPOT_TARGET
V2CMP_0035646,LSYN_0185,normal,4,V2_ZID_028,False,SAME_STATE
V2CMP_0035647,LSYN_0674,normal,6,V2_ZID_004,False,LONG_CHAIN|CROSS_STATE|CROSS_REGION
V2CMP_0035648,LSYN_0139,fast,4,V2_ZID_084,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0035649,LSYN_0572,normal,5,V2_ZID_002,False,CROSS_STATE|CROSS_REGION|VERY_SHORT_WINDOW
V2CMP_0035650,LSYN_0141,fast,2,V2_ZID_046,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0035651,LSYN_0110,normal,1,V2_ZID_021,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0035652,LSYN_0367,normal,2,V2_ZID_009,False,SAME_STATE
V2CMP_0035653,LSYN_0136,slow,5,V2_ZID_004,False,CROSS_STATE|CROSS_REGION
V2CMP_0035654,LSYN_0583,fast,4,V2_ZID_055,False,CROSS_STATE|CROSS_REGION|HOTSPOT_TARGET
V2CMP_0035655,LSYN_0862,slow,1,V2_ZID_097,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0035656,LSYN_0339,fast,0,V2_ZID_075,False,ZERO_HOP|SAME_STATE|CENSORED|SHORT_WINDOW
V2CMP_0035657,LSYN_0508,fast,1,V2_ZID_018,False,CROSS_STATE|CROSS_REGION
V2CMP_0035658,LSYN_0109,normal,1,V2_ZID_033,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0035659,LSYN_0411,normal,3,V2_ZID_029,True,CROSS_STATE|CROSS_REGION
V2CMP_0035660,LSYN_0690,fast,3,V2_ZID_049,False,CROSS_STATE|CROSS_REGION
V2CMP_0035661,LSYN_0001,normal,4,V2_ZID_037,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0035662,LSYN_0781,normal,5,V2_ZID_113,False,CROSS_STATE|CROSS_REGION
V2CMP_0035663,LSYN_0454,normal,3,V2_ZID_078,False,CROSS_STATE|CROSS_REGION
V2CMP_0035664,LSYN_0652,normal,2,V2_ZID_057,False,CROSS_STATE|CROSS_REGION
V2CMP_0035665,LSYN_0596,normal,4,V2_ZID_010,False,CROSS_STATE|CROSS_REGION
V2CMP_0035666,LSYN_0415,normal,2,V2_ZID_118,False,CROSS_STATE|CROSS_REGION|CENSORED
V2CMP_0035667,LSYN_0026,slow,3,V2_ZID_094,False,CROSS_STATE|CROSS_REGION
V2CMP_0035668,LSYN_0784,normal,1,V2_ZID_016,False,CROSS_STATE|CROSS_REGION
V2CMP_0035669,LSYN_0370,slow,4,V2_ZID_005,False,CROSS_STATE|CROSS_REGION|CENSORED|SHORT_WINDOW|HOTSPOT_TARGET
V2CMP_0035670,LSYN_0105,slow,5,V2_ZID_095,False,CROSS_STATE|CROSS_REGION
V2CMP_0035671,LSYN_0037,normal,4,V2_ZID_022,True,CROSS_STATE|CROSS_REGION|INTERVENTION
V2CMP_0035672,LSYN_0535,normal,1,V2_ZID_001,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0035673,LSYN_0888,fast,4,V2_ZID_098,False,CROSS_STATE|CROSS_REGION
V2CMP_0035674,LSYN_0904,slow,1,V2_ZID_109,False,CROSS_STATE|CROSS_REGION
V2CMP_0035675,LSYN_0837,normal,2,V2_ZID_099,False,CROSS_STATE
V2CMP_0035676,LSYN_0051,normal,1,V2_ZID_057,False,CROSS_STATE
V2CMP_0035677,LSYN_0371,slow,6,V2_ZID_012,False,LONG_CHAIN|CROSS_STATE|CROSS_REGION
V2CMP_0035678,LSYN_0394,normal,1,V2_ZID_114,False,CROSS_STATE|CROSS_REGION
V2CMP_0035679,LSYN_0798,normal,4,V2_ZID_003,False,CROSS_STATE|CROSS_REGION
V2CMP_0035680,LSYN_0820,normal,2,V2_ZID_053,False,CROSS_STATE|CROSS_REGION
V2CMP_0035681,LSYN_0043,normal,2,V2_ZID_011,False,CROSS_STATE|CROSS_REGION
V2CMP_0035682,LSYN_0707,normal,5,V2_ZID_089,False,CROSS_STATE|VERY_SHORT_WINDOW
V2CMP_0035683,LSYN_0570,normal,1,V2_ZID_007,False,CROSS_STATE|CROSS_REGION
V2CMP_0035684,LSYN_0733,normal,2,V2_ZID_039,False,CROSS_STATE|CROSS_REGION
V2CMP_0035685,LSYN_0166,normal,4,V2_ZID_039,False,CROSS_STATE|CROSS_REGION
V2CMP_0035686,LSYN_0013,fast,3,V2_ZID_102,False,CROSS_STATE|CROSS_REGION
V2CMP_0035687,LSYN_0299,normal,6,V2_ZID_089,False,LONG_CHAIN|CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0035688,LSYN_0300,normal,2,V2_ZID_107,False,CROSS_STATE|CROSS_REGION
V2CMP_0035689,LSYN_0761,normal,3,V2_ZID_071,False,SAME_STATE|SHORT_WINDOW
V2CMP_0035690,LSYN_0090,fast,6,V2_ZID_012,False,LONG_CHAIN|CROSS_STATE|CROSS_REGION
V2CMP_0035691,LSYN_0885,normal,3,V2_ZID_072,False,CROSS_STATE|CROSS_REGION|HOTSPOT_TARGET
V2CMP_0035692,LSYN_0747,fast,3,V2_ZID_050,False,CROSS_STATE|CROSS_REGION
V2CMP_0035693,LSYN_0162,normal,2,V2_ZID_067,False,CROSS_STATE|CROSS_REGION
V2CMP_0035694,LSYN_0032,slow,5,V2_ZID_083,False,CROSS_STATE|CROSS_REGION
V2CMP_0035695,LSYN_0528,normal,4,V2_ZID_001,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0035696,LSYN_0572,fast,1,V2_ZID_002,False,CROSS_STATE|CROSS_REGION
V2CMP_0035697,LSYN_0537,fast,2,V2_ZID_028,False,CROSS_STATE|SHORT_WINDOW
V2CMP_0035698,LSYN_0199,normal,1,V2_ZID_077,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0035699,LSYN_0023,slow,4,V2_ZID_108,False,CROSS_STATE|CROSS_REGION
V2CMP_0035700,LSYN_0606,normal,4,V2_ZID_041,False,CROSS_STATE|CROSS_REGION
V2CMP_0035701,LSYN_0165,slow,7,V2_ZID_108,False,LONG_CHAIN|CROSS_STATE|CROSS_REGION|LONG_WINDOW
V2CMP_0035702,LSYN_0538,slow,1,V2_ZID_102,False,SAME_STATE
V2CMP_0035703,LSYN_0819,normal,3,V2_ZID_022,False,CROSS_STATE|CROSS_REGION
V2CMP_0035704,LSYN_0424,fast,3,V2_ZID_014,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0035705,LSYN_0852,normal,4,V2_ZID_076,False,CROSS_STATE|CROSS_REGION
V2CMP_0035706,LSYN_0763,slow,1,V2_ZID_102,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0035707,LSYN_0832,normal,4,V2_ZID_079,False,CROSS_STATE|CROSS_REGION
V2CMP_0035708,LSYN_0353,fast,3,V2_ZID_026,False,CROSS_STATE|CROSS_REGION
V2CMP_0035709,LSYN_0373,fast,1,V2_ZID_114,False,CROSS_STATE|CROSS_REGION|VERY_SHORT_WINDOW
V2CMP_0035710,LSYN_0522,fast,3,V2_ZID_011,False,CROSS_STATE|CROSS_REGION
V2CMP_0035711,LSYN_0428,slow,2,V2_ZID_074,False,CROSS_STATE|CROSS_REGION
V2CMP_0035712,LSYN_0564,fast,3,V2_ZID_112,False,CROSS_STATE|SHORT_WINDOW
V2CMP_0035713,LSYN_0468,slow,2,V2_ZID_044,False,SAME_STATE|SHORT_WINDOW
V2CMP_0035714,LSYN_0101,normal,2,V2_ZID_012,True,CROSS_STATE|CROSS_REGION|INTERVENTION
V2CMP_0035715,LSYN_0644,normal,0,V2_ZID_112,False,ZERO_HOP|CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0035716,LSYN_0731,normal,6,V2_ZID_119,False,LONG_CHAIN|CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0035717,LSYN_0685,normal,5,V2_ZID_103,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0035718,LSYN_0475,normal,1,V2_ZID_068,False,CROSS_STATE|CROSS_REGION
V2CMP_0035719,LSYN_0493,normal,5,V2_ZID_032,False,CROSS_STATE
V2CMP_0035720,LSYN_0553,normal,6,V2_ZID_088,False,LONG_CHAIN|CROSS_STATE|CROSS_REGION|VERY_SHORT_WINDOW
V2CMP_0035721,LSYN_0358,normal,2,V2_ZID_064,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW|HOTSPOT_TARGET
V2CMP_0035722,LSYN_0876,normal,8,V2_ZID_013,False,LONG_CHAIN|CROSS_STATE|CROSS_REGION
V2CMP_0035723,LSYN_0154,normal,2,V2_ZID_079,False,CROSS_STATE
V2CMP_0035724,LSYN_0186,normal,2,V2_ZID_058,False,CROSS_STATE|CROSS_REGION|LONG_WINDOW
V2CMP_0035725,LSYN_0248,normal,3,V2_ZID_084,False,CROSS_STATE|CROSS_REGION
V2CMP_0035726,LSYN_0544,fast,4,V2_ZID_021,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0035727,LSYN_0062,normal,4,V2_ZID_007,False,CROSS_STATE|CROSS_REGION
V2CMP_0035728,LSYN_0572,fast,3,V2_ZID_087,False,CROSS_STATE|CROSS_REGION|VERY_SHORT_WINDOW
V2CMP_0035729,LSYN_0025,normal,3,V2_ZID_106,False,CROSS_STATE|CROSS_REGION
V2CMP_0035730,LSYN_0131,normal,2,V2_ZID_107,False,CROSS_STATE|CENSORED
V2CMP_0035731,LSYN_0485,slow,6,V2_ZID_011,False,LONG_CHAIN|CROSS_STATE|CROSS_REGION
V2CMP_0035732,LSYN_0515,normal,1,V2_ZID_094,False,CROSS_STATE|CROSS_REGION|CENSORED
V2CMP_0035733,LSYN_0496,fast,3,V2_ZID_038,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0035734,LSYN_0550,normal,3,V2_ZID_019,False,CROSS_STATE|CROSS_REGION
V2CMP_0035735,LSYN_0870,normal,4,V2_ZID_063,False,CROSS_STATE|CROSS_REGION|HOTSPOT_TARGET
V2CMP_0035736,LSYN_0274,normal,1,V2_ZID_099,True,SAME_STATE|LONG_WINDOW
V2CMP_0035737,LSYN_0834,normal,4,V2_ZID_026,False,CROSS_STATE|CROSS_REGION
V2CMP_0035738,LSYN_0834,fast,5,V2_ZID_090,False,CROSS_STATE
V2CMP_0035739,LSYN_0669,normal,2,V2_ZID_060,False,CROSS_STATE|CROSS_REGION
V2CMP_0035740,LSYN_0652,fast,3,V2_ZID_026,False,CROSS_STATE|CROSS_REGION|CENSORED
V2CMP_0035741,LSYN_0771,normal,1,V2_ZID_073,False,CROSS_STATE|CROSS_REGION
V2CMP_0035742,LSYN_0131,normal,5,V2_ZID_097,False,CROSS_STATE|CROSS_REGION
V2CMP_0035743,LSYN_0488,normal,2,V2_ZID_014,False,CROSS_STATE|CROSS_REGION
V2CMP_0035744,LSYN_0341,normal,2,V2_ZID_045,False,CROSS_STATE|CROSS_REGION|VERY_SHORT_WINDOW
V2CMP_0035745,LSYN_0628,normal,4,V2_ZID_061,False,CROSS_STATE|CROSS_REGION
V2CMP_0035746,LSYN_0854,normal,4,V2_ZID_107,False,CROSS_STATE|CROSS_REGION|VERY_SHORT_WINDOW
V2CMP_0035747,LSYN_0838,slow,3,V2_ZID_041,False,SAME_STATE
V2CMP_0035748,LSYN_0418,normal,6,V2_ZID_053,False,LONG_CHAIN|CROSS_STATE|CROSS_REGION|CENSORED|SHORT_WINDOW
V2CMP_0035749,LSYN_0613,normal,2,V2_ZID_054,False,CROSS_STATE|CROSS_REGION|HOTSPOT_TARGET
V2CMP_0035750,LSYN_0118,normal,1,V2_ZID_003,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0035751,LSYN_0328,normal,1,V2_ZID_071,False,CROSS_STATE|CROSS_REGION|VERY_SHORT_WINDOW
V2CMP_0035752,LSYN_0608,slow,2,V2_ZID_002,False,CROSS_STATE|CROSS_REGION
V2CMP_0035753,LSYN_0279,slow,5,V2_ZID_077,False,CROSS_STATE|CROSS_REGION
V2CMP_0035754,LSYN_0711,fast,5,V2_ZID_116,False,CROSS_STATE|CROSS_REGION
V2CMP_0035755,LSYN_0019,normal,2,V2_ZID_045,False,CROSS_STATE|CROSS_REGION
V2CMP_0035756,LSYN_0419,normal,3,V2_ZID_089,False,CROSS_STATE|CROSS_REGION
V2CMP_0035757,LSYN_0283,normal,3,V2_ZID_030,False,CROSS_STATE|CROSS_REGION
V2CMP_0035758,LSYN_0878,normal,2,V2_ZID_034,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
V2CMP_0035759,LSYN_0417,fast,1,V2_ZID_081,False,CROSS_STATE|CROSS_REGION
V2CMP_0035760,LSYN_0692,fast,2,V2_ZID_085,False,CROSS_STATE|CROSS_REGION
V2CMP_0035761,LSYN_0775,normal,5,V2_ZID_119,False,CROSS_STATE|CROSS_REGION|VERY_SHORT_WINDOW
V2CMP_0035762,LSYN_0893,fast,3,V2_ZID_115,False,CROSS_STATE|CROSS_REGION|SHORT_WINDOW
