hop_id,complaint_id,hop_sequence,from_account,to_account,amount_transferred,bank_channel,institution,event_timestamp,available_timestamp
HOP_V2CMP_0018112_4,V2CMP_0018112,4,ACCV2_0038984,ACCV2_0030047,4303.57,IMPS,IndusInd,2026-02-17T08:10:40.455880,2026-02-17T08:58:40.455880
HOP_V2CMP_0018112_5,V2CMP_0018112,5,ACCV2_0030047,ACCV2_0030060,4303.57,UPI,Yes Bank,2026-02-17T08:17:21.911609,2026-02-17T08:27:21.911609
HOP_V2CMP_0018113_1,V2CMP_0018113,1,VICT_0061199,ACCV2_0009785,40382.87,UPI,Canara Bank,2026-02-17T17:51:05.928899,2026-02-17T18:38:05.928899
HOP_V2CMP_0018113_2,V2CMP_0018113,2,ACCV2_0009785,ACCV2_0009785,27657.57,NEFT,HDFC,2026-02-17T18:12:16.346658,2026-02-17T19:11:16.346658
HOP_V2CMP_0018113_3,V2CMP_0018113,3,ACCV2_0009785,ACCV2_0009789,27657.57,UPI,ICICI,2026-02-17T18:15:21.454416,2026-02-17T19:30:21.454416
HOP_V2CMP_0018114_1,V2CMP_0018114,1,VICT_0061200,ACCV2_0027069,8727.41,NEFT,Canara Bank,2026-02-07T13:32:47.575448,2026-02-07T13:43:47.575448
HOP_V2CMP_0018114_2,V2CMP_0018114,2,ACCV2_0027069,ACCV2_0027073,7333.29,UPI,PNB,2026-02-07T13:38:50.330493,2026-02-07T14:46:50.330493
HOP_V2CMP_0018114_3,V2CMP_0018114,3,ACCV2_0027073,ACCV2_0027069,7333.29,UPI,Kotak,2026-02-07T13:52:35.196680,2026-02-07T15:12:35.196680
HOP_V2CMP_0018115_1,V2CMP_0018115,1,VICT_0061201,ACCV2_0022164,1741812.69,RTGS,Axis,2026-02-16T12:17:58.176135,2026-02-16T12:33:58.176135
HOP_V2CMP_0018115_2,V2CMP_0018115,2,ACCV2_0022164,ACCV2_0022159,1463735.48,UPI,Yes Bank,2026-02-16T12:27:01.915496,2026-02-16T13:22:01.915496
HOP_V2CMP_0018115_3,V2CMP_0018115,3,ACCV2_0022159,ACCV2_0022161,1289134.09,UPI,Kotak,2026-02-16T12:32:10.821673,2026-02-16T13:06:10.821673
HOP_V2CMP_0018115_4,V2CMP_0018115,4,ACCV2_0022161,ACCV2_0022159,1289134.09,RTGS,HDFC,2026-02-16T12:37:46.529141,2026-02-16T12:51:46.529141
HOP_V2CMP_0018117_1,V2CMP_0018117,1,VICT_0061203,ACCV2_0008562,80057.28,UPI,Kotak,2026-02-03T01:36:50.847974,2026-02-03T02:55:50.847974
HOP_V2CMP_0018118_1,V2CMP_0018118,1,VICT_0061204,ACCV2_0030195,170215.87,UPI,Bank of Baroda,2026-02-28T13:45:26.421154,2026-02-28T15:08:26.421154
HOP_V2CMP_0018119_1,V2CMP_0018119,1,VICT_0061205,ACCV2_0006776,11577.82,RTGS,Canara Bank,2026-02-01T17:00:48.410078,2026-02-01T17:20:48.410078
HOP_V2CMP_0018120_1,V2CMP_0018120,1,VICT_0061206,ACCV2_0041765,16112.83,NEFT,,2026-02-01T21:18:05.154020,2026-02-01T22:43:05.154020
HOP_V2CMP_0018120_2,V2CMP_0018120,2,ACCV2_0041765,ACCV2_0041747,16112.83,IMPS,Axis,2026-02-01T21:33:17.452530,2026-02-01T21:54:17.452530
HOP_V2CMP_0018121_1,V2CMP_0018121,1,VICT_0061207,ACCV2_0013846,5964.77,UPI,SBI,2026-02-05T20:26:37.950407,2026-02-05T21:07:37.950407
HOP_V2CMP_0018121_2,V2CMP_0018121,2,ACCV2_0013846,ACCV2_0038919,5391.86,NEFT,HDFC,2026-02-05T20:27:37.950407,2026-02-05T20:39:37.950407
HOP_V2CMP_0018121_3,V2CMP_0018121,3,ACCV2_0038919,ACCV2_0013846,5391.86,UPI,Yes Bank,2026-02-05T20:32:24.057415,2026-02-05T21:40:24.057415
HOP_V2CMP_0018122_1,V2CMP_0018122,1,VICT_0061208,ACCV2_0029480,187844.66,IMPS,Axis,2026-02-06T08:46:21.509021,2026-02-06T09:42:21.509021
HOP_V2CMP_0018122_2,V2CMP_0018122,2,ACCV2_0029480,ACCV2_0029495,122204.03,UPI,HDFC,2026-02-06T08:48:19.144953,2026-02-06T09:37:19.144953
HOP_V2CMP_0018122_3,V2CMP_0018122,3,ACCV2_0029495,ACCV2_0029480,104886.5,RTGS,PNB,2026-02-06T08:57:59.817016,2026-02-06T10:01:59.817016
HOP_V2CMP_0018122_4,V2CMP_0018122,4,ACCV2_0029480,ACCV2_0029481,84548.13,UPI,IndusInd,2026-02-06T09:02:24.008203,2026-02-06T09:20:24.008203
HOP_V2CMP_0018122_5,V2CMP_0018122,5,ACCV2_0029481,ACCV2_0029480,53143.3,,IndusInd,2026-02-06T09:08:29.701122,2026-02-06T10:00:29.701122
HOP_V2CMP_0018122_6,V2CMP_0018122,6,ACCV2_0029480,ACCV2_0029481,47357.45,UPI,HDFC,2026-02-06T09:25:37.968149,2026-02-06T10:16:37.968149
HOP_V2CMP_0018122_7,V2CMP_0018122,7,ACCV2_0029481,ACCV2_0029494,47357.45,UPI,Axis,2026-02-06T09:28:27.243968,2026-02-06T10:27:27.243968
HOP_V2CMP_0018123_1,V2CMP_0018123,1,VICT_0061209,ACCV2_0001154,13107.49,UPI,Bank of Baroda,2026-02-12T20:33:22.770107,2026-02-12T20:53:22.770107
HOP_V2CMP_0018125_1,V2CMP_0018125,1,VICT_0061211,ACCV2_0006151,9365.48,UPI,Bank of Baroda,2026-02-07T09:14:50.898942,2026-02-07T10:09:50.898942
HOP_V2CMP_0018125_2,V2CMP_0018125,2,ACCV2_0006151,ACCV2_0006151,9365.48,UPI,ICICI,2026-02-07T09:32:37.728629,2026-02-07T10:49:37.728629
HOP_V2CMP_0018126_1,V2CMP_0018126,1,VICT_0061212,ACCV2_0029218,199543.76,UPI,Kotak,2026-02-14T09:32:19.523756,2026-02-14T09:59:19.523756
HOP_V2CMP_0018126_2,V2CMP_0018126,2,ACCV2_0029218,ACCV2_0029218,199543.76,UPI,HDFC,2026-02-14T09:33:41.693275,2026-02-14T10:28:41.693275
HOP_V2CMP_0018127_1,V2CMP_0018127,1,VICT_0061213,ACCV2_0006418,8053.56,UPI,Axis,2026-02-02T08:30:20.579281,2026-02-02T09:03:20.579281
HOP_V2CMP_0018127_2,V2CMP_0018127,2,ACCV2_0006418,ACCV2_0006418,5781.11,UPI,IndusInd,2026-02-02T08:33:40.645512,2026-02-02T09:00:40.645512
HOP_V2CMP_0018127_3,V2CMP_0018127,3,ACCV2_0006418,ACCV2_0006418,5781.11,UPI,HDFC,2026-02-02T08:37:49.337261,2026-02-02T09:29:49.337261
HOP_V2CMP_0018128_1,V2CMP_0018128,1,VICT_0061214,ACCV2_0001054,3638.66,IMPS,HDFC,2026-02-16T10:40:22.758898,2026-02-16T12:02:22.758898
HOP_V2CMP_0018128_2,V2CMP_0018128,2,ACCV2_0001054,ACCV2_0001051,3638.66,UPI,Paytm PB,2026-02-16T10:46:01.737768,2026-02-16T11:27:01.737768
HOP_V2CMP_0018129_1,V2CMP_0018129,1,VICT_0061215,ACCV2_0033157,87271.67,UPI,,2026-02-21T03:46:49.201263,2026-02-21T05:09:49.201263
HOP_V2CMP_0018129_2,V2CMP_0018129,2,ACCV2_0033157,ACCV2_0038976,63046.65,IMPS,Axis,2026-02-21T03:50:30.547722,2026-02-21T04:18:30.547722
HOP_V2CMP_0018129_3,V2CMP_0018129,3,ACCV2_0038976,ACCV2_0039400,39555.15,UPI,Kotak,2026-02-21T03:51:30.547722,2026-02-21T04:45:30.547722
HOP_V2CMP_0018129_4,V2CMP_0018129,4,ACCV2_0039400,ACCV2_0033157,36600.57,UPI,SBI,2026-02-21T03:53:31.626041,2026-02-21T05:17:31.626041
HOP_V2CMP_0018129_5,V2CMP_0018129,5,ACCV2_0033157,ACCV2_0033178,22979.89,UPI,Axis,2026-02-21T04:08:50.352021,2026-02-21T05:01:50.352021
HOP_V2CMP_0018129_6,V2CMP_0018129,6,ACCV2_0033178,ACCV2_0033160,22299.12,NEFT,ICICI,2026-02-21T04:13:32.672387,2026-02-21T04:44:32.672387
HOP_V2CMP_0018129_7,V2CMP_0018129,7,ACCV2_0033160,ACCV2_0033159,22299.12,IMPS,SBI,2026-02-21T04:17:47.725952,2026-02-21T04:39:47.725952
HOP_V2CMP_0018130_1,V2CMP_0018130,1,VICT_0061216,ACCV2_0042990,113189.68,UPI,Bank of Baroda,2026-02-10T18:55:19.440688,2026-02-10T19:57:19.440688
HOP_V2CMP_0018130_2,V2CMP_0018130,2,ACCV2_0042990,ACCV2_0042990,70810.84,NEFT,,2026-02-10T19:05:08.789063,2026-02-10T20:28:08.789063
HOP_V2CMP_0018130_3,V2CMP_0018130,3,ACCV2_0042990,ACCV2_0043001,70810.84,NEFT,Axis,2026-02-10T19:08:52.757453,2026-02-10T20:10:52.757453
HOP_V2CMP_0018131_1,V2CMP_0018131,1,VICT_0061217,ACCV2_0000480,184787.54,UPI,Bank of Baroda,2026-02-26T11:48:08.759055,2026-02-26T12:57:08.759055
HOP_V2CMP_0018131_2,V2CMP_0018131,2,ACCV2_0000480,ACCV2_0000480,129401.81,UPI,Kotak,2026-02-26T11:49:08.759055,2026-02-26T13:02:08.759055
HOP_V2CMP_0018131_3,V2CMP_0018131,3,ACCV2_0000480,ACCV2_0000480,129401.81,UPI,,2026-02-26T11:56:16.784825,2026-02-26T12:17:16.784825
HOP_V2CMP_0018132_1,V2CMP_0018132,1,VICT_0061218,ACCV2_0023869,77287.46,UPI,Axis,2026-02-14T08:33:30.418017,2026-02-14T08:47:30.418017
HOP_V2CMP_0018133_1,V2CMP_0018133,1,VICT_0061219,ACCV2_0009581,30444.51,NEFT,Kotak,2026-02-01T05:00:11.714833,2026-02-01T05:19:11.714833
HOP_V2CMP_0018133_2,V2CMP_0018133,2,ACCV2_0009581,ACCV2_0009580,20255.21,IMPS,,2026-02-01T05:05:22.375706,2026-02-01T06:27:22.375706
HOP_V2CMP_0018133_3,V2CMP_0018133,3,ACCV2_0009580,ACCV2_0009581,17430.04,IMPS,Kotak,2026-02-01T05:12:00.795739,2026-02-01T05:28:00.795739
HOP_V2CMP_0018133_4,V2CMP_0018133,4,ACCV2_0009581,ACCV2_0042997,11888.43,UPI,SBI,2026-02-01T05:20:56.104933,2026-02-01T06:11:56.104933
HOP_V2CMP_0018133_5,V2CMP_0018133,5,ACCV2_0042997,ACCV2_0009579,6668.86,UPI,,2026-02-01T05:39:22.930633,2026-02-01T06:02:22.930633
HOP_V2CMP_0018133_6,V2CMP_0018133,6,ACCV2_0009579,ACCV2_0009626,6668.86,UPI,Paytm PB,2026-02-01T05:42:23.365015,2026-02-01T06:01:23.365015
HOP_V2CMP_0018134_1,V2CMP_0018134,1,VICT_0061220,ACCV2_0015072,270285.12,UPI,,2026-02-16T08:48:16.409071,2026-02-16T09:36:16.409071
HOP_V2CMP_0018134_2,V2CMP_0018134,2,ACCV2_0015072,ACCV2_0015067,189990.8,RTGS,HDFC,2026-02-16T08:55:05.485739,2026-02-16T10:23:05.485739
HOP_V2CMP_0018134_3,V2CMP_0018134,3,ACCV2_0015067,ACCV2_0015080,189990.8,NEFT,Axis,2026-02-16T08:57:24.201631,2026-02-16T09:48:24.201631
HOP_V2CMP_0018135_1,V2CMP_0018135,1,VICT_0061221,ACCV2_0039371,24718.58,IMPS,Kotak,2026-02-19T01:08:16.034684,2026-02-19T01:48:16.034684
HOP_V2CMP_0018135_2,V2CMP_0018135,2,ACCV2_0039371,ACCV2_0039376,24718.58,UPI,HDFC,2026-02-19T01:10:56.418761,2026-02-19T01:48:56.418761
HOP_V2CMP_0018136_1,V2CMP_0018136,1,VICT_0061222,ACCV2_0030855,27722.2,UPI,Bank of Baroda,2026-02-21T20:44:40.344579,2026-02-21T22:14:40.344579
HOP_V2CMP_0018136_2,V2CMP_0018136,2,ACCV2_0030855,ACCV2_0030855,18100.43,IMPS,ICICI,2026-02-21T20:48:01.317806,2026-02-21T22:08:01.317806
HOP_V2CMP_0018136_3,V2CMP_0018136,3,ACCV2_0030855,ACCV2_0030856,18100.43,IMPS,,2026-02-21T20:56:05.485661,2026-02-21T21:27:05.485661
HOP_V2CMP_0018137_1,V2CMP_0018137,1,VICT_0061223,ACCV2_0032606,24152.86,UPI,Bank of Baroda,2026-02-26T10:28:01.080249,2026-02-26T10:40:01.080249
HOP_V2CMP_0018137_2,V2CMP_0018137,2,ACCV2_0032606,ACCV2_0032606,16093.43,UPI,,2026-02-26T10:33:11.430032,2026-02-26T11:23:11.430032
HOP_V2CMP_0018137_3,V2CMP_0018137,3,ACCV2_0032606,ACCV2_0032644,16093.43,UPI,Paytm PB,2026-02-26T10:34:33.785059,2026-02-26T11:59:33.785059
HOP_V2CMP_0018138_1,V2CMP_0018138,1,VICT_0061224,ACCV2_0018258,77132.33,UPI,HDFC,2026-02-17T18:24:18.187543,2026-02-17T19:25:18.187543
HOP_V2CMP_0018138_2,V2CMP_0018138,2,ACCV2_0018258,ACCV2_0039631,70618.17,UPI,PNB,2026-02-17T18:28:07.113100,2026-02-17T18:48:07.113100
HOP_V2CMP_0018138_3,V2CMP_0018138,3,ACCV2_0039631,ACCV2_0018254,60910.37,NEFT,PNB,2026-02-17T18:49:39.762173,2026-02-17T19:03:39.762173
HOP_V2CMP_0018138_4,V2CMP_0018138,4,ACCV2_0018254,ACCV2_0018254,41443.89,UPI,Axis,2026-02-17T18:51:35.962139,2026-02-17T19:03:35.962139
HOP_V2CMP_0018138_5,V2CMP_0018138,5,ACCV2_0018254,ACCV2_0018306,36295.54,NEFT,ICICI,2026-02-17T18:55:51.607894,2026-02-17T20:00:51.607894
HOP_V2CMP_0018138_6,V2CMP_0018138,6,ACCV2_0018306,ACCV2_0018254,32506.67,RTGS,,2026-02-17T19:36:34.901525,2026-02-17T20:38:34.901525
HOP_V2CMP_0018138_7,V2CMP_0018138,7,ACCV2_0018254,ACCV2_0018269,32506.67,UPI,Paytm PB,2026-02-17T20:44:27.955021,2026-02-17T22:13:27.955021
HOP_V2CMP_0018139_1,V2CMP_0018139,1,VICT_0061225,ACCV2_0039334,64289.64,,HDFC,2026-02-18T20:37:15.624074,2026-02-18T21:41:15.624074
HOP_V2CMP_0018139_2,V2CMP_0018139,2,ACCV2_0039334,ACCV2_0039368,64289.64,UPI,Yes Bank,2026-02-18T20:41:07.043278,2026-02-18T20:52:07.043278
HOP_V2CMP_0018140_1,V2CMP_0018140,1,VICT_0061226,ACCV2_0024084,28749.91,IMPS,HDFC,2026-02-09T17:06:33.515784,2026-02-09T18:29:33.515784
HOP_V2CMP_0018140_2,V2CMP_0018140,2,ACCV2_0024084,ACCV2_0024114,26579.23,UPI,Yes Bank,2026-02-09T17:52:33.192917,2026-02-09T18:03:33.192917
HOP_V2CMP_0018140_3,V2CMP_0018140,3,ACCV2_0024114,ACCV2_0024095,24885.42,UPI,PNB,2026-02-09T17:57:42.069170,2026-02-09T19:27:42.069170
HOP_V2CMP_0018140_4,V2CMP_0018140,4,ACCV2_0024095,ACCV2_0024085,13940.43,UPI,Yes Bank,2026-02-09T18:09:23.081386,2026-02-09T19:22:23.081386
HOP_V2CMP_0018140_5,V2CMP_0018140,5,ACCV2_0024085,ACCV2_0024085,8967.71,IMPS,,2026-02-09T18:32:42.511016,2026-02-09T19:27:42.511016
HOP_V2CMP_0018140_6,V2CMP_0018140,6,ACCV2_0024085,ACCV2_0024084,8967.71,UPI,Kotak,2026-02-09T18:36:43.022550,2026-02-09T19:27:43.022550
HOP_V2CMP_0018141_1,V2CMP_0018141,1,VICT_0061227,ACCV2_0011046,10746.66,UPI,Bank of Baroda,2026-02-19T22:42:54,2026-02-19T23:21:54
HOP_V2CMP_0018141_2,V2CMP_0018141,2,ACCV2_0011046,ACCV2_0011062,6156.98,IMPS,Kotak,2026-02-19T23:22:30.445680,2026-02-20T00:24:30.445680
HOP_V2CMP_0018141_3,V2CMP_0018141,3,ACCV2_0011062,ACCV2_0040180,6156.98,UPI,ICICI,2026-02-19T23:24:12.569132,2026-02-20T00:33:12.569132
HOP_V2CMP_0018142_1,V2CMP_0018142,1,VICT_0061228,ACCV2_0021316,27687.45,UPI,Axis,2026-02-03T08:45:59.333055,2026-02-03T09:44:59.333055
HOP_V2CMP_0018142_2,V2CMP_0018142,2,ACCV2_0021316,ACCV2_0021312,27687.45,RTGS,IndusInd,2026-02-03T08:51:22.705926,2026-02-03T10:21:22.705926
HOP_V2CMP_0018143_1,V2CMP_0018143,1,VICT_0061229,ACCV2_0028354,129079.16,UPI,Bank of Baroda,2026-02-19T10:17:44.992641,2026-02-19T11:12:44.992641
HOP_V2CMP_0018143_2,V2CMP_0018143,2,ACCV2_0028354,ACCV2_0028354,96050.9,UPI,ICICI,2026-02-19T10:25:13.549817,2026-02-19T10:59:13.549817
HOP_V2CMP_0018143_3,V2CMP_0018143,3,ACCV2_0028354,ACCV2_0028354,96050.9,IMPS,ICICI,2026-02-19T10:27:05.239090,2026-02-19T11:44:05.239090
HOP_V2CMP_0018144_1,V2CMP_0018144,1,VICT_0061230,ACCV2_0000296,106162.48,NEFT,HDFC,2026-02-08T19:18:44.712426,2026-02-08T20:37:44.712426
HOP_V2CMP_0018144_2,V2CMP_0018144,2,ACCV2_0000296,ACCV2_0000296,106162.48,UPI,Kotak,2026-02-08T19:28:59.402011,2026-02-08T20:02:59.402011
HOP_V2CMP_0018145_1,V2CMP_0018145,1,VICT_0061231,ACCV2_0018471,55560.48,IMPS,HDFC,2026-02-20T18:21:41.038556,2026-02-20T19:48:41.038556
HOP_V2CMP_0018145_2,V2CMP_0018145,2,ACCV2_0018471,ACCV2_0018468,50742.87,UPI,IndusInd,2026-02-20T18:31:02.302539,2026-02-20T19:40:02.302539
HOP_V2CMP_0018145_3,V2CMP_0018145,3,ACCV2_0018468,ACCV2_0018467,50742.87,IMPS,ICICI,2026-02-20T18:32:02.302539,2026-02-20T19:39:02.302539
HOP_V2CMP_0018146_1,V2CMP_0018146,1,VICT_0061232,ACCV2_0000844,122801.14,UPI,Axis,2026-02-04T10:43:40.546423,2026-02-04T11:07:40.546423
HOP_V2CMP_0018146_2,V2CMP_0018146,2,ACCV2_0000844,ACCV2_0000844,122801.14,UPI,PNB,2026-02-04T10:45:16.364654,2026-02-04T11:15:16.364654
HOP_V2CMP_0018147_1,V2CMP_0018147,1,VICT_0061233,ACCV2_0041708,164607.01,RTGS,Canara Bank,2026-02-20T09:34:00.979567,2026-02-20T10:43:00.979567
HOP_V2CMP_0018148_1,V2CMP_0018148,1,VICT_0061234,ACCV2_0030872,15258.81,IMPS,HDFC,2026-02-24T20:00:26.797876,2026-02-24T20:17:26.797876
HOP_V2CMP_0018148_2,V2CMP_0018148,2,ACCV2_0030872,ACCV2_0030862,9315.54,UPI,SBI,2026-02-24T20:03:58.586155,2026-02-24T21:20:58.586155
HOP_V2CMP_0018148_3,V2CMP_0018148,3,ACCV2_0030862,ACCV2_0030855,7904.67,IMPS,ICICI,2026-02-24T20:08:44.799111,2026-02-24T20:58:44.799111
HOP_V2CMP_0018148_4,V2CMP_0018148,4,ACCV2_0030855,ACCV2_0030856,7904.67,UPI,Paytm PB,2026-02-24T20:53:52.929226,2026-02-24T21:42:52.929226
HOP_V2CMP_0018149_1,V2CMP_0018149,1,VICT_0061235,ACCV2_0006632,35865.27,UPI,HDFC,2026-02-14T03:14:57.815482,2026-02-14T03:30:57.815482
HOP_V2CMP_0018149_2,V2CMP_0018149,2,ACCV2_0006632,ACCV2_0006640,21845.49,UPI,IndusInd,2026-02-14T03:18:07.916243,2026-02-14T04:12:07.916243
HOP_V2CMP_0018149_3,V2CMP_0018149,3,ACCV2_0006640,ACCV2_0006632,21845.49,IMPS,Axis,2026-02-14T03:25:12.368382,2026-02-14T04:07:12.368382
HOP_V2CMP_0018150_1,V2CMP_0018150,1,VICT_0061236,ACCV2_0041499,11231.19,UPI,HDFC,2026-02-07T12:28:53.459922,2026-02-07T13:41:53.459922
HOP_V2CMP_0018151_1,V2CMP_0018151,1,VICT_0061237,ACCV2_0031888,24118.82,RTGS,HDFC,2026-02-12T02:23:45.028550,2026-02-12T03:19:45.028550
HOP_V2CMP_0018152_1,V2CMP_0018152,1,VICT_0061238,ACCV2_0038828,5759.49,UPI,Kotak,2026-02-28T18:44:26.869892,2026-02-28T20:14:26.869892
HOP_V2CMP_0018152_2,V2CMP_0018152,2,ACCV2_0038828,ACCV2_0038831,4100.31,UPI,,2026-02-28T18:48:20.165097,2026-02-28T19:52:20.165097
HOP_V2CMP_0018152_3,V2CMP_0018152,3,ACCV2_0038831,ACCV2_0038841,2329.21,NEFT,Paytm PB,2026-02-28T18:50:46.127279,2026-02-28T19:02:46.127279
HOP_V2CMP_0018152_4,V2CMP_0018152,4,ACCV2_0038841,ACCV2_0038828,2329.21,UPI,ICICI,2026-02-28T18:58:20.505087,2026-02-28T19:51:20.505087
HOP_V2CMP_0018153_1,V2CMP_0018153,1,VICT_0061239,ACCV2_0021038,5130.64,UPI,HDFC,2026-02-17T18:48:46.826550,2026-02-17T19:05:46.826550
HOP_V2CMP_0018153_2,V2CMP_0018153,2,ACCV2_0021038,ACCV2_0021009,4782.03,UPI,HDFC,2026-02-17T18:49:46.826550,2026-02-17T19:29:46.826550
HOP_V2CMP_0018153_3,V2CMP_0018153,3,ACCV2_0021009,ACCV2_0021007,4577.74,UPI,Paytm PB,2026-02-17T19:09:44.555772,2026-02-17T20:09:44.555772
HOP_V2CMP_0018153_4,V2CMP_0018153,4,ACCV2_0021007,ACCV2_0021003,3968.02,UPI,,2026-02-17T19:11:55.242601,2026-02-17T20:04:55.242601
HOP_V2CMP_0018153_5,V2CMP_0018153,5,ACCV2_0021003,ACCV2_0041920,3968.02,UPI,Axis,2026-02-17T19:28:04.024504,2026-02-17T20:58:04.024504
HOP_V2CMP_0018154_1,V2CMP_0018154,1,VICT_0061240,ACCV2_0026281,6722.86,UPI,ICICI,2026-02-11T12:10:22.641478,2026-02-11T12:33:22.641478
HOP_V2CMP_0018154_2,V2CMP_0018154,2,ACCV2_0026281,ACCV2_0026295,6722.86,UPI,HDFC,2026-02-11T12:12:15.128529,2026-02-11T13:08:15.128529
HOP_V2CMP_0018155_1,V2CMP_0018155,1,VICT_0061241,ACCV2_0012009,14127.29,,ICICI,2026-02-12T11:37:59.769470,2026-02-12T12:19:59.769470
HOP_V2CMP_0018157_1,V2CMP_0018157,1,VICT_0061243,ACCV2_0017526,63575.98,UPI,HDFC,2026-02-18T18:51:55.560699,2026-02-18T19:41:55.560699
HOP_V2CMP_0018157_2,V2CMP_0018157,2,ACCV2_0017526,ACCV2_0017526,41476.1,IMPS,Axis,2026-02-18T19:04:51.534485,2026-02-18T19:39:51.534485
HOP_V2CMP_0018157_3,V2CMP_0018157,3,ACCV2_0017526,ACCV2_0017531,41476.1,UPI,Paytm PB,2026-02-18T19:53:43.886221,2026-02-18T21:14:43.886221
HOP_V2CMP_0018158_1,V2CMP_0018158,1,VICT_0061244,ACCV2_0024115,46558.74,UPI,,2026-02-04T12:54:07.737667,2026-02-04T14:05:07.737667
HOP_V2CMP_0018158_2,V2CMP_0018158,2,ACCV2_0024115,ACCV2_0024116,43277.85,IMPS,ICICI,2026-02-04T13:03:32.780467,2026-02-04T13:58:32.780467
HOP_V2CMP_0018158_3,V2CMP_0018158,3,ACCV2_0024116,ACCV2_0024167,35628.84,UPI,PNB,2026-02-04T13:09:16.804465,2026-02-04T13:46:16.804465
HOP_V2CMP_0018158_4,V2CMP_0018158,4,ACCV2_0024167,ACCV2_0024115,31631.13,IMPS,Paytm PB,2026-02-04T13:12:04.440295,2026-02-04T14:40:04.440295
HOP_V2CMP_0018158_5,V2CMP_0018158,5,ACCV2_0024115,ACCV2_0042092,25330.53,UPI,IndusInd,2026-02-04T13:19:11.606116,2026-02-04T14:42:11.606116
HOP_V2CMP_0018158_6,V2CMP_0018158,6,ACCV2_0042092,ACCV2_0024131,24883.94,IMPS,SBI,2026-02-04T14:38:58.451620,2026-02-04T15:50:58.451620
HOP_V2CMP_0018158_7,V2CMP_0018158,7,ACCV2_0024131,ACCV2_0024115,24883.94,UPI,Paytm PB,2026-02-04T14:42:45.262821,2026-02-04T15:04:45.262821
HOP_V2CMP_0018159_1,V2CMP_0018159,1,VICT_0061245,ACCV2_0042587,133379.37,IMPS,ICICI,2026-02-10T20:48:57.129602,2026-02-10T21:21:57.129602
HOP_V2CMP_0018160_1,V2CMP_0018160,1,VICT_0061246,ACCV2_0037068,66445.67,UPI,HDFC,2026-02-23T14:55:04.864551,2026-02-23T16:00:04.864551
HOP_V2CMP_0018160_2,V2CMP_0018160,2,ACCV2_0037068,ACCV2_0037065,40963.34,UPI,IndusInd,2026-02-23T14:57:33.013068,2026-02-23T15:19:33.013068
HOP_V2CMP_0018160_3,V2CMP_0018160,3,ACCV2_0037065,ACCV2_0037067,33166.79,UPI,Yes Bank,2026-02-23T15:04:49.205119,2026-02-23T16:13:49.205119
HOP_V2CMP_0018160_4,V2CMP_0018160,4,ACCV2_0037067,ACCV2_0037102,26114.56,UPI,Yes Bank,2026-02-23T15:06:14.604200,2026-02-23T16:12:14.604200
HOP_V2CMP_0018160_5,V2CMP_0018160,5,ACCV2_0037102,ACCV2_0037064,26114.56,UPI,Kotak,2026-02-23T15:08:01.598330,2026-02-23T16:34:01.598330
HOP_V2CMP_0018161_1,V2CMP_0018161,1,VICT_0061247,ACCV2_0033275,4910.19,UPI,SBI,2026-02-20T11:35:39.803067,2026-02-20T12:40:39.803067
HOP_V2CMP_0018162_1,V2CMP_0018162,1,VICT_0061248,ACCV2_0009926,524794.63,UPI,ICICI,2026-02-02T11:47:42.188894,2026-02-02T12:33:42.188894
HOP_V2CMP_0018162_2,V2CMP_0018162,2,ACCV2_0009926,ACCV2_0009920,415495.65,UPI,IndusInd,2026-02-02T11:48:42.188894,2026-02-02T13:10:42.188894
HOP_V2CMP_0018162_3,V2CMP_0018162,3,ACCV2_0009920,ACCV2_0009992,415495.65,UPI,IndusInd,2026-02-02T11:58:09.451543,2026-02-02T13:04:09.451543
HOP_V2CMP_0018163_1,V2CMP_0018163,1,VICT_0061249,ACCV2_0030242,7475.19,IMPS,Canara Bank,2026-02-23T23:12:14,2026-02-24T00:01:14
HOP_V2CMP_0018163_2,V2CMP_0018163,2,ACCV2_0030242,ACCV2_0030242,7475.19,UPI,HDFC,2026-02-23T23:23:09.473251,2026-02-23T23:57:09.473251
HOP_V2CMP_0018164_1,V2CMP_0018164,1,VICT_0061250,ACCV2_0040647,456236.33,UPI,Kotak,2026-02-08T19:53:30.946141,2026-02-08T20:57:30.946141
HOP_V2CMP_0018164_2,V2CMP_0018164,2,ACCV2_0040647,ACCV2_0040647,314489.99,RTGS,HDFC,2026-02-08T19:57:27.110900,2026-02-08T20:47:27.110900
HOP_V2CMP_0018164_3,V2CMP_0018164,3,ACCV2_0040647,ACCV2_0040647,234494.81,NEFT,,2026-02-08T20:03:28.908431,2026-02-08T20:37:28.908431
HOP_V2CMP_0018164_4,V2CMP_0018164,4,ACCV2_0040647,ACCV2_0040650,234494.81,UPI,IndusInd,2026-02-08T20:09:18.639333,2026-02-08T20:39:18.639333
HOP_V2CMP_0018165_1,V2CMP_0018165,1,VICT_0061251,ACCV2_0040486,21821.49,UPI,Axis,2026-02-05T20:49:49.870186,2026-02-05T21:58:49.870186
HOP_V2CMP_0018166_1,V2CMP_0018166,1,VICT_0061252,ACCV2_0040130,210690.55,IMPS,ICICI,2026-02-12T21:16:00.444070,2026-02-12T22:21:00.444070
HOP_V2CMP_0018167_1,V2CMP_0018167,1,VICT_0061253,ACCV2_0021041,29766.38,UPI,Canara Bank,2026-02-04T20:08:52.737624,2026-02-04T20:28:52.737624
