complaint_id,typology_id,typology_name,amount_inr,victim_state,victim_district,victim_zone_id,incident_timestamp,complaint_timestamp,available_timestamp
V2CMP_0017638,TYP_06,Marketplace / OLX Fraud,4190.19,Kerala,Kannur,V2_ZID_113,2026-02-08T13:24:03,2026-02-08T16:04:09.521082,2026-02-08T16:25:09.521082
V2CMP_0017639,TYP_01,OTP / KYC Fraud,19540.94,Odisha,Puri,V2_ZID_119,2026-02-06T22:41:44,2026-02-07T00:41:19.069255,2026-02-07T00:57:19.069255
V2CMP_0017640,TYP_05,Sextortion,49642.25,Maharashtra,,V2_ZID_041,2026-02-06T20:20:00,2026-02-07T03:50:52.091712,2026-02-07T04:11:52.091712
V2CMP_0017641,TYP_01,OTP / KYC Fraud,11649.42,Odisha,Dhenkanal,V2_ZID_069,2026-02-01T19:51:11,2026-02-01T21:30:15.466286,2026-02-01T21:43:15.466286
V2CMP_0017642,TYP_09,Romance / Honey Trap Scam,290958.5,Rajasthan,Bikaner,V2_ZID_083,2026-02-13T12:56:08,2026-02-19T12:27:47.314542,2026-02-19T12:32:47.314542
V2CMP_0017643,TYP_02,Fake Loan App,15837.3,Punjab,Ludhiana,V2_ZID_098,2026-02-07T18:14:55,2026-02-07T21:04:40.199337,2026-02-07T21:32:40.199337
V2CMP_0017644,TYP_04,Investment / Crypto Scam,471058.48,Punjab,Bathinda,V2_ZID_101,2026-02-21T13:44:20,2026-02-21T20:02:08.278485,2026-02-21T20:15:08.278485
V2CMP_0017645,TYP_07,Digital Arrest,265329.61,Rajasthan,Jaipur,V2_ZID_050,2026-02-13T14:13:08,2026-02-13T17:32:04.234861,2026-02-13T18:01:04.234861
V2CMP_0017646,TYP_09,Romance / Honey Trap Scam,113709.52,Nagaland,Kohima,V2_ZID_095,2026-02-16T20:58:44,2026-02-17T15:44:02.484895,2026-02-17T16:18:02.484895
V2CMP_0017647,TYP_02,Fake Loan App,5203.81,Assam,Dibrugarh,V2_ZID_088,2026-02-25T19:12:04,2026-02-26T02:00:17.897817,2026-02-26T02:31:17.897817
V2CMP_0017648,TYP_08,SIM Swap / Account Takeover,134345.01,Chhattisgarh,Raipur,V2_ZID_078,2026-02-15T09:18:39,2026-02-15T14:28:27.798436,2026-02-15T14:43:27.798436
V2CMP_0017649,TYP_06,Marketplace / OLX Fraud,7121.3,Assam,Sonitpur,V2_ZID_094,2026-02-15T17:40:57,2026-02-15T19:33:22.332683,2026-02-15T19:52:22.332683
V2CMP_0017650,TYP_08,SIM Swap / Account Takeover,146203.37,Andhra Pradesh,Vizianagaram,V2_ZID_118,2026-02-15T21:07:57,2026-02-16T22:57:16.821206,2026-02-16T23:21:16.821206
V2CMP_0017651,TYP_09,Romance / Honey Trap Scam,1379760.84,Odisha,Puri,V2_ZID_119,2026-02-05T19:33:10,2026-02-07T12:28:47.704888,2026-02-07T13:09:47.704888
V2CMP_0017652,TYP_03,Part-Time Job Scam,406627.43,Punjab,Bathinda,V2_ZID_101,2026-02-24T16:22:10,2026-02-24T17:38:42.857091,2026-02-24T18:12:42.857091
V2CMP_0017653,TYP_06,Marketplace / OLX Fraud,13038.86,Punjab,Ludhiana,V2_ZID_098,2026-02-07T09:44:02,2026-02-07T12:26:57.313274,2026-02-07T12:38:57.313274
V2CMP_0017654,TYP_09,Romance / Honey Trap Scam,401681.78,Karnataka,Dakshina Kannada,V2_ZID_109,2026-02-05T14:35:34,2026-02-05T15:49:53.310714,2026-02-05T16:31:53.310714
V2CMP_0017655,TYP_01,OTP / KYC Fraud,231000.9,Madhya Pradesh,Ujjain,V2_ZID_081,2026-02-18T07:12:50,2026-02-18T07:55:26.345135,2026-02-18T08:32:26.345135
V2CMP_0017656,TYP_10,Courier / Parcel Scam,19372.07,Jharkhand,Ranchi,V2_ZID_065,2026-02-28T10:06:00,2026-02-28T11:02:07.478736,2026-02-28T11:30:07.478736
V2CMP_0017657,TYP_06,Marketplace / OLX Fraud,15573.45,Rajasthan,Ajmer,V2_ZID_082,2026-02-28T10:36:26,2026-02-28T13:23:23.342972,2026-02-28T13:54:23.342972
V2CMP_0017658,TYP_01,OTP / KYC Fraud,13682.54,Tripura,,V2_ZID_092,2026-02-19T09:55:32,2026-02-22T00:41:57.311694,2026-02-22T01:25:57.311694
V2CMP_0017659,TYP_07,Digital Arrest,210742.91,Tamil Nadu,Chennai,V2_ZID_023,2026-02-18T16:20:56,2026-02-20T15:51:36.292124,2026-02-21T16:52:59.309160
V2CMP_0017660,TYP_01,OTP / KYC Fraud,10409.82,Karnataka,Udupi,V2_ZID_115,2026-02-05T16:49:19,2026-02-05T17:19:19,2026-02-05T17:37:19
V2CMP_0017661,TYP_01,OTP / KYC Fraud,16503.11,Maharashtra,Ratnagiri,V2_ZID_111,2026-02-07T19:11:59,2026-02-09T02:57:21.932832,2026-02-09T03:30:21.932832
V2CMP_0017662,TYP_07,Digital Arrest,245293.86,Rajasthan,Udaipur,V2_ZID_053,2026-02-19T21:46:14,2026-02-19T23:39:59.239125,2026-02-19T23:54:59.239125
V2CMP_0017663,TYP_01,OTP / KYC Fraud,49886.45,Maharashtra,Aurangabad (Chh.Sambhajinagar),V2_ZID_045,2026-02-17T13:21:35,2026-02-17T17:24:34.951742,2026-02-17T17:32:34.951742
V2CMP_0017664,TYP_03,Part-Time Job Scam,329209.16,Karnataka,Dakshina Kannada,V2_ZID_109,2026-02-09T12:01:54,2026-02-09T13:34:02.146289,2026-02-09T14:03:02.146289
V2CMP_0017665,TYP_01,OTP / KYC Fraud,49630.75,Jharkhand,Dhanbad,V2_ZID_066,2026-02-21T20:23:33,2026-02-21T23:19:29.807136,2026-02-22T00:00:29.807136
V2CMP_0017666,TYP_04,Investment / Crypto Scam,360890.1,Rajasthan,Bharatpur,V2_ZID_055,2026-02-28T21:53:16,2026-03-05T13:29:10.974261,2026-03-05T14:02:10.974261
V2CMP_0017667,TYP_09,Romance / Honey Trap Scam,35501.98,Punjab,Hoshiarpur,V2_ZID_102,2026-02-22T18:06:17,2026-02-25T02:51:01.567037,2026-02-25T02:56:01.567037
V2CMP_0017668,TYP_03,Part-Time Job Scam,554063.61,Uttar Pradesh,Lucknow,V2_ZID_009,2026-02-22T19:11:21,2026-02-23T14:07:37.663148,2026-02-23T14:45:37.663148
V2CMP_0017669,TYP_04,Investment / Crypto Scam,1683078.19,Assam,Jorhat,V2_ZID_093,2026-02-22T22:59:03,2026-02-23T15:51:31.160736,2026-02-23T16:01:31.160736
V2CMP_0017670,TYP_05,Sextortion,23260.6,Haryana,Rohtak,V2_ZID_016,2026-02-20T07:47:02,2026-02-21T14:21:06.594446,2026-02-21T14:29:06.594446
V2CMP_0017671,TYP_04,Investment / Crypto Scam,807831.83,Uttar Pradesh,Lucknow,V2_ZID_009,2026-02-26T19:53:06,2026-02-27T07:04:35.765872,2026-02-27T07:24:35.765872
V2CMP_0017672,TYP_04,Investment / Crypto Scam,577646.4,Maharashtra,Mumbai Suburban,V2_ZID_040,2026-02-18T20:30:33,2026-02-19T23:39:33.587545,2026-02-19T23:49:33.587545
V2CMP_0017673,TYP_03,Part-Time Job Scam,143333.65,Rajasthan,Bharatpur,V2_ZID_055,2026-02-09T17:23:54,2026-02-09T20:16:20.003193,2026-02-09T20:39:20.003193
V2CMP_0017674,TYP_05,Sextortion,40129.94,Punjab,Jalandhar,V2_ZID_099,2026-02-18T08:37:20,2026-02-18T09:52:15.664303,2026-02-18T10:30:15.664303
V2CMP_0017675,TYP_06,Marketplace / OLX Fraud,1257.43,Maharashtra,Pune,V2_ZID_042,2026-02-28T08:10:21,2026-02-28T10:13:14.875959,2026-02-28T10:47:14.875959
V2CMP_0017676,TYP_05,Sextortion,6875.38,Rajasthan,Bharatpur,V2_ZID_055,2026-02-09T12:24:02,2026-02-13T15:22:57.291447,2026-02-13T15:41:57.291447
V2CMP_0017677,TYP_04,Investment / Crypto Scam,572613.57,Karnataka,Mysuru,V2_ZID_032,2026-02-01T13:27:59,2026-02-02T01:18:59.995587,2026-02-02T01:57:59.995587
V2CMP_0017678,TYP_08,SIM Swap / Account Takeover,61340.58,Jharkhand,Dhanbad,V2_ZID_066,2026-02-26T17:13:48,2026-02-27T01:39:08.891219,2026-02-27T01:57:08.891219
V2CMP_0017679,TYP_07,Digital Arrest,465727.12,Jharkhand,Ranchi,V2_ZID_065,2026-02-14T23:21:24,2026-02-15T15:57:34.339329,2026-02-15T16:25:34.339329
V2CMP_0017680,TYP_09,Romance / Honey Trap Scam,84648.79,Telangana,Hyderabad,V2_ZID_022,2026-02-21T12:16:51,2026-02-23T18:12:26.328938,2026-02-23T18:35:26.328938
V2CMP_0017681,TYP_02,Fake Loan App,34475.49,Gujarat,Ahmedabad,V2_ZID_046,2026-02-26T12:03:20,2026-02-26T22:13:24.861015,2026-02-26T22:44:24.861015
V2CMP_0017682,TYP_01,OTP / KYC Fraud,66433.47,Haryana,Nuh,V2_ZID_005,2026-02-19T18:01:06,2026-02-19T18:51:33.688051,2026-02-19T19:04:33.688051
V2CMP_0017683,TYP_03,Part-Time Job Scam,13606.18,Kerala,Thiruvananthapuram,V2_ZID_028,2026-02-28T10:13:41,2026-02-28T11:25:06.128108,2026-02-28T11:42:06.128108
V2CMP_0017684,TYP_01,OTP / KYC Fraud,11501.94,Madhya Pradesh,Satna,V2_ZID_086,2026-02-25T10:13:43,2026-02-28T04:40:54.571448,2026-02-28T05:05:54.571448
V2CMP_0017685,TYP_06,Marketplace / OLX Fraud,20053.68,Assam,Kamrup Metro,V2_ZID_087,2026-02-20T11:48:30,2026-02-20T13:08:10.990068,2026-02-20T13:43:10.990068
V2CMP_0017686,TYP_04,Investment / Crypto Scam,537811.23,Andhra Pradesh,Krishna,V2_ZID_030,2026-02-28T07:21:54,2026-03-01T09:11:06.482161,2026-03-01T09:43:06.482161
V2CMP_0017687,TYP_04,Investment / Crypto Scam,809163.29,Karnataka,Bengaluru Urban,V2_ZID_036,2026-02-27T13:46:15,2026-02-28T20:49:20.177404,2026-02-28T20:57:20.177404
V2CMP_0017688,TYP_05,Sextortion,54777.17,Himachal Pradesh,Kangra,V2_ZID_106,2026-02-28T21:22:14,2026-03-01T13:57:52.375897,2026-03-01T14:21:52.375897
V2CMP_0017689,TYP_07,Digital Arrest,447387.55,Rajasthan,,V2_ZID_054,2026-02-03T22:50:43,2026-02-04T08:17:34.983645,2026-02-04T08:32:34.983645
V2CMP_0017690,TYP_04,Investment / Crypto Scam,106276.41,Haryana,Faridabad,V2_ZID_008,2026-02-19T09:36:14,2026-02-19T10:28:21.688030,2026-02-19T10:59:21.688030
V2CMP_0017691,TYP_06,Marketplace / OLX Fraud,5581.45,Maharashtra,Jalgaon,V2_ZID_080,2026-02-17T14:21:46,2026-02-17T15:26:00.839771,2026-02-17T15:32:00.839771
V2CMP_0017692,TYP_03,Part-Time Job Scam,144182.61,Odisha,Cuttack,V2_ZID_068,2026-02-01T12:38:04,2026-02-01T16:50:31.693080,2026-02-01T17:25:31.693080
V2CMP_0017693,TYP_06,Marketplace / OLX Fraud,18166.0,Bihar,Katihar,V2_ZID_072,2026-02-22T07:13:07,2026-02-24T03:08:35.005517,2026-02-24T03:22:35.005517
V2CMP_0017694,TYP_01,OTP / KYC Fraud,55500.97,Haryana,Ambala,V2_ZID_104,2026-02-22T10:40:34,2026-02-23T22:03:32.031515,2026-02-23T22:22:32.031515
V2CMP_0017695,TYP_02,Fake Loan App,20553.6,Uttar Pradesh,Meerut,V2_ZID_018,2026-02-18T15:45:32,2026-02-18T20:29:27.333800,2026-02-18T20:46:27.333800
V2CMP_0017696,TYP_01,OTP / KYC Fraud,100918.31,Rajasthan,Bharatpur,V2_ZID_055,2026-02-04T19:19:34,2026-02-04T23:22:30.151277,2026-02-04T23:47:30.151277
V2CMP_0017697,TYP_09,Romance / Honey Trap Scam,464836.68,Uttar Pradesh,Lucknow,V2_ZID_009,2026-02-16T12:56:24,2026-02-17T03:21:49.600992,2026-02-17T04:03:49.600992
V2CMP_0017698,TYP_07,Digital Arrest,287161.63,Kerala,Palakkad,V2_ZID_114,2026-02-23T21:25:37,2026-02-24T04:02:32.062595,2026-02-24T04:30:32.062595
V2CMP_0017699,TYP_07,Digital Arrest,471055.92,Uttar Pradesh,Agra,V2_ZID_013,2026-02-22T12:31:13,2026-02-22T15:13:14.275460,2026-02-22T15:54:14.275460
V2CMP_0017700,TYP_06,Marketplace / OLX Fraud,14647.25,West Bengal,Darjeeling,V2_ZID_070,2026-02-24T04:51:45,2026-02-24T07:05:08.192346,2026-02-24T07:29:08.192346
V2CMP_0017701,TYP_07,Digital Arrest,256120.62,Tripura,West Tripura,V2_ZID_092,2026-02-14T11:55:44,2026-02-14T20:39:39.842712,2026-02-14T21:17:39.842712
V2CMP_0017702,TYP_07,Digital Arrest,90458.31,Maharashtra,Pune,V2_ZID_042,2026-02-08T03:17:40,2026-02-08T11:51:04.312429,2026-02-08T12:28:04.312429
V2CMP_0017703,TYP_04,Investment / Crypto Scam,111499.17,Rajasthan,Kota,V2_ZID_052,2026-02-05T17:28:05,2026-02-06T01:30:28.606677,2026-02-06T01:44:28.606677
V2CMP_0017704,TYP_01,OTP / KYC Fraud,15474.0,Uttar Pradesh,,V2_ZID_011,2026-02-01T20:16:25,2026-02-01T23:04:46.821859,2026-02-01T23:46:46.821859
V2CMP_0017705,TYP_04,Investment / Crypto Scam,122129.37,Maharashtra,Ratnagiri,V2_ZID_111,2026-02-08T19:17:46,2026-02-09T23:56:53.150003,2026-02-10T00:04:53.150003
V2CMP_0017706,TYP_02,Fake Loan App,17717.05,Gujarat,Rajkot,V2_ZID_049,2026-02-02T23:27:40,2026-02-03T22:20:17.237512,2026-02-03T22:33:17.237512
V2CMP_0017707,TYP_03,Part-Time Job Scam,147003.24,Rajasthan,Jaipur,V2_ZID_050,2026-02-14T22:40:51,2026-02-15T12:41:15.007059,2026-02-15T13:18:15.007059
V2CMP_0017708,TYP_02,Fake Loan App,4883.31,Uttar Pradesh,Kanpur Nagar,V2_ZID_010,2026-02-01T22:25:49,2026-02-02T01:01:18.433250,2026-02-02T01:11:18.433250
V2CMP_0017709,TYP_04,Investment / Crypto Scam,439443.56,Andhra Pradesh,Prakasam,V2_ZID_117,2026-02-16T19:25:43,2026-02-17T14:19:35.647459,2026-02-17T14:31:35.647459
V2CMP_0017710,TYP_04,Investment / Crypto Scam,109247.48,Uttar Pradesh,Muzaffarnagar,V2_ZID_017,2026-02-12T09:43:42,2026-02-12T21:26:29.497266,2026-02-12T21:57:29.497266
V2CMP_0017711,TYP_08,SIM Swap / Account Takeover,38678.3,Kerala,Kollam,V2_ZID_112,2026-02-24T05:45:59,2026-02-25T04:39:05.466974,2026-02-25T05:24:05.466974
V2CMP_0017712,TYP_10,Courier / Parcel Scam,42584.68,Odisha,Puri,V2_ZID_119,2026-02-23T09:43:05,2026-02-24T20:03:16.503007,2026-02-24T20:45:16.503007
V2CMP_0017713,TYP_02,Fake Loan App,16449.92,Bihar,Patna,V2_ZID_059,2026-02-23T21:52:12,2026-02-24T01:31:58.608393,2026-02-24T01:48:58.608393
V2CMP_0017714,TYP_03,Part-Time Job Scam,215500.91,Madhya Pradesh,Bhopal,V2_ZID_073,2026-02-08T09:53:49,2026-02-09T08:14:17.580319,2026-02-09T08:59:17.580319
V2CMP_0017715,TYP_09,Romance / Honey Trap Scam,169035.09,Haryana,Faridabad,V2_ZID_008,2026-02-12T19:05:58,2026-02-17T06:33:33.816688,2026-02-17T06:42:33.816688
V2CMP_0017716,TYP_01,OTP / KYC Fraud,73781.92,West Bengal,North 24 Parganas,V2_ZID_057,2026-02-03T00:48:48,2026-02-03T01:18:48,2026-02-03T01:44:48
V2CMP_0017717,TYP_09,Romance / Honey Trap Scam,381645.62,Maharashtra,Mumbai Suburban,V2_ZID_040,2026-02-06T22:12:02,2026-02-08T16:02:24.493476,2026-02-08T16:21:24.493476
V2CMP_0017718,TYP_02,Fake Loan App,6358.9,Chhattisgarh,Raipur,V2_ZID_078,2026-02-21T08:12:41,2026-02-21T10:02:20.107446,2026-02-21T10:34:20.107446
V2CMP_0017719,TYP_02,Fake Loan App,10437.33,Madhya Pradesh,Sagar,V2_ZID_077,2026-02-12T10:36:20,2026-02-12T13:38:31.261577,2026-02-12T13:44:31.261577
V2CMP_0017720,TYP_06,Marketplace / OLX Fraud,15405.28,Punjab,Amritsar,V2_ZID_097,2026-02-22T12:06:17,2026-02-22T13:13:48.279637,2026-02-22T13:52:48.279637
V2CMP_0017721,TYP_10,Courier / Parcel Scam,194995.2,Karnataka,Bengaluru Urban,V2_ZID_036,2026-02-13T20:59:32,2026-02-14T13:20:49.160127,2026-02-14T13:25:49.160127
V2CMP_0017722,TYP_01,OTP / KYC Fraud,21192.41,Haryana,Rohtak,V2_ZID_016,2026-02-21T22:39:38,2026-02-22T00:15:04.208898,2026-02-22T00:51:04.208898
V2CMP_0017723,TYP_05,Sextortion,34528.7,Uttar Pradesh,Prayagraj,V2_ZID_012,2026-02-17T02:31:26,2026-02-19T10:51:07.057844,2026-02-19T11:21:07.057844
V2CMP_0017724,TYP_07,Digital Arrest,416844.26,Odisha,Cuttack,V2_ZID_068,2026-02-16T13:56:45,2026-02-16T16:26:35.399146,2026-02-16T17:02:35.399146
V2CMP_0017725,TYP_01,OTP / KYC Fraud,64156.07,Haryana,Nuh,V2_ZID_005,2026-02-19T12:57:31,2026-02-19T14:27:08.517604,2026-02-19T15:07:08.517604
V2CMP_0017726,TYP_01,OTP / KYC Fraud,13477.67,Delhi,South Delhi,V2_ZID_002,2026-02-12T13:40:10,2026-02-12T16:48:08.046093,2026-02-12T17:22:08.046093
V2CMP_0017727,TYP_10,Courier / Parcel Scam,45573.44,Maharashtra,Nashik,V2_ZID_043,2026-02-19T08:19:12,2026-02-22T22:49:04.978794,2026-02-22T23:05:04.978794
V2CMP_0017728,TYP_04,Investment / Crypto Scam,453194.93,Maharashtra,Pune,V2_ZID_042,2026-02-09T00:54:54,2026-02-09T05:03:14.541133,2026-02-09T05:32:14.541133
V2CMP_0017729,TYP_01,OTP / KYC Fraud,30292.72,Gujarat,Vadodara,V2_ZID_048,2026-02-21T20:57:41,2026-02-22T18:22:37.409276,2026-02-23T21:30:00.295515
V2CMP_0017730,TYP_07,Digital Arrest,377167.13,Goa,North Goa,V2_ZID_110,2026-02-28T11:40:36,2026-02-28T13:42:43.318973,2026-02-28T14:00:43.318973
V2CMP_0017731,TYP_09,Romance / Honey Trap Scam,380644.63,Kerala,Thrissur,V2_ZID_037,2026-02-11T12:17:53,2026-02-15T07:05:55.883500,2026-02-15T07:24:55.883500
V2CMP_0017732,TYP_04,Investment / Crypto Scam,1861553.15,Haryana,Faridabad,V2_ZID_008,2026-02-09T22:06:17,2026-02-10T10:29:02.033335,2026-02-10T11:07:02.033335
V2CMP_0017733,TYP_08,SIM Swap / Account Takeover,113497.61,Mizoram,Aizawl,V2_ZID_096,2026-02-10T10:34:46,2026-02-10T13:23:09.000398,2026-02-10T13:51:09.000398
V2CMP_0017734,TYP_09,Romance / Honey Trap Scam,384666.38,Gujarat,Rajkot,V2_ZID_049,2026-02-10T21:46:37,2026-02-11T16:25:14.622660,2026-02-11T16:57:14.622660
V2CMP_0017735,TYP_03,Part-Time Job Scam,417753.16,Kerala,Palakkad,V2_ZID_114,2026-02-03T09:36:53,2026-02-03T13:49:31.999734,2026-02-03T14:04:31.999734
V2CMP_0017736,TYP_05,Sextortion,18880.32,Uttar Pradesh,Gautam Buddha Nagar,V2_ZID_004,2026-02-09T12:10:48,2026-02-09T21:23:16.650589,2026-02-09T21:49:16.650589
V2CMP_0017737,TYP_08,SIM Swap / Account Takeover,263254.8,Goa,North Goa,V2_ZID_110,2026-02-14T23:01:25,2026-02-15T00:18:12.445782,2026-02-15T00:28:12.445782
V2CMP_0017738,TYP_10,Courier / Parcel Scam,20252.14,Telangana,,V2_ZID_035,2026-02-21T07:20:08,2026-02-21T11:59:55.827976,2026-02-21T12:09:55.827976
V2CMP_0017739,TYP_06,Marketplace / OLX Fraud,7067.01,Tamil Nadu,Chennai,V2_ZID_023,2026-02-25T11:28:07,2026-02-25T13:30:20.449588,2026-02-25T14:15:20.449588
V2CMP_0017740,TYP_04,Investment / Crypto Scam,691428.63,Punjab,Jalandhar,V2_ZID_099,2026-02-25T10:22:33,2026-02-25T17:03:38.342073,2026-02-25T17:35:38.342073
V2CMP_0017741,TYP_02,Fake Loan App,8168.41,Telangana,Hyderabad,V2_ZID_021,2026-02-07T08:22:09,2026-02-07T09:30:07.281436,2026-02-07T10:07:07.281436
V2CMP_0017742,TYP_02,Fake Loan App,15243.51,Himachal Pradesh,Shimla,V2_ZID_105,2026-02-20T20:47:46,2026-02-20T21:36:24.308068,2026-02-20T22:12:24.308068
V2CMP_0017743,TYP_03,Part-Time Job Scam,83152.65,Maharashtra,Mumbai Suburban,V2_ZID_040,2026-02-21T13:49:48,2026-02-22T07:07:25.552287,2026-02-22T07:18:25.552287
V2CMP_0017744,TYP_02,Fake Loan App,11715.77,Maharashtra,Thane,V2_ZID_041,2026-02-09T20:29:00,2026-02-09T22:14:27.901813,2026-02-09T22:24:27.901813
V2CMP_0017745,TYP_06,Marketplace / OLX Fraud,14351.32,Uttar Pradesh,Meerut,V2_ZID_018,2026-02-16T10:15:29,2026-02-16T12:13:50.956402,2026-02-16T12:57:50.956402
V2CMP_0017746,TYP_02,Fake Loan App,4329.67,Delhi,South Delhi,V2_ZID_002,2026-02-05T12:49:54,2026-02-05T16:21:56.357881,2026-02-05T16:55:56.357881
V2CMP_0017747,TYP_03,Part-Time Job Scam,39448.54,Haryana,Rohtak,V2_ZID_016,2026-02-09T06:07:55,2026-02-12T02:10:21.424534,2026-02-12T02:44:21.424534
V2CMP_0017748,TYP_07,Digital Arrest,208421.12,Haryana,Nuh,V2_ZID_005,2026-02-25T21:51:14,2026-02-26T00:34:29.315014,2026-02-26T01:00:29.315014
V2CMP_0017749,TYP_01,OTP / KYC Fraud,49917.74,Jharkhand,Jamtara,V2_ZID_063,2026-02-01T11:16:15,2026-02-02T06:10:21.683202,2026-02-02T06:46:21.683202
V2CMP_0017750,TYP_02,Fake Loan App,24044.55,Uttar Pradesh,Kanpur Nagar,V2_ZID_010,2026-02-14T14:57:25,2026-02-14T20:58:05.814021,2026-02-14T21:38:05.814021
V2CMP_0017751,TYP_07,Digital Arrest,69544.74,Assam,Sonitpur,V2_ZID_094,2026-02-06T16:57:04,2026-02-06T21:25:14.626226,2026-02-06T22:06:14.626226
V2CMP_0017752,TYP_03,Part-Time Job Scam,686511.29,Andhra Pradesh,Tirupati,V2_ZID_034,2026-02-18T06:31:58,2026-02-18T13:53:17.306764,2026-02-18T14:15:17.306764
V2CMP_0017753,TYP_07,Digital Arrest,892941.63,Haryana,Faridabad,V2_ZID_008,2026-02-25T06:53:33,2026-02-25T19:59:29.764095,2026-02-27T08:15:03.762165
V2CMP_0017754,TYP_05,Sextortion,9342.7,Haryana,Panipat,V2_ZID_015,2026-02-16T09:09:03,2026-02-18T08:14:46.864439,2026-02-18T10:12:43.765440
V2CMP_0017755,TYP_03,Part-Time Job Scam,16667.48,Madhya Pradesh,Satna,V2_ZID_086,2026-02-15T11:33:37,2026-02-15T12:09:38.246609,2026-02-15T12:31:38.246609
V2CMP_0017756,TYP_04,Investment / Crypto Scam,485759.92,West Bengal,Darjeeling,V2_ZID_070,2026-02-26T21:02:53,2026-02-26T22:25:01.417591,2026-02-26T23:00:01.417591
V2CMP_0017757,TYP_09,Romance / Honey Trap Scam,2101867.43,Tamil Nadu,Chennai,V2_ZID_024,2026-02-15T10:55:33,2026-02-15T11:52:37.425933,2026-02-15T12:17:37.425933
V2CMP_0017758,TYP_05,Sextortion,63366.02,Andhra Pradesh,Krishna,V2_ZID_030,2026-02-09T20:28:05,2026-02-10T23:38:51.568177,2026-02-11T00:05:51.568177
V2CMP_0017759,TYP_03,Part-Time Job Scam,31446.42,Maharashtra,Nagpur,V2_ZID_044,2026-02-24T11:35:21,2026-02-24T13:47:44.961816,2026-02-24T14:25:44.961816
V2CMP_0017760,TYP_07,Digital Arrest,428453.95,Rajasthan,Ajmer,V2_ZID_082,2026-02-07T15:39:04,2026-02-07T18:58:11.375610,2026-02-07T19:40:11.375610
V2CMP_0017761,TYP_07,Digital Arrest,193353.46,Kerala,Ernakulam,V2_ZID_027,2026-02-09T13:04:43,2026-02-09T14:30:17.103074,2026-02-09T14:51:17.103074
V2CMP_0017762,TYP_07,Digital Arrest,283160.81,Uttar Pradesh,Lucknow,V2_ZID_009,2026-02-15T07:00:47,2026-02-16T02:28:38.135804,2026-02-16T02:46:38.135804
V2CMP_0017763,TYP_06,Marketplace / OLX Fraud,4554.72,Madhya Pradesh,Ujjain,V2_ZID_081,2026-02-11T19:48:25,2026-02-11T20:48:24.778267,2026-02-11T21:03:24.778267
V2CMP_0017764,TYP_02,Fake Loan App,16391.43,Kerala,Thrissur,V2_ZID_037,2026-02-11T19:06:13,2026-02-11T21:17:44.276418,2026-02-11T21:36:44.276418
V2CMP_0017765,TYP_09,Romance / Honey Trap Scam,222517.31,Tamil Nadu,Chennai,V2_ZID_023,2026-02-13T11:58:29,2026-02-14T14:26:24.374795,2026-02-14T14:51:24.374795
V2CMP_0017766,TYP_10,Courier / Parcel Scam,22385.94,Nagaland,Kohima,V2_ZID_095,2026-02-11T06:23:20,2026-02-11T07:15:19.662149,2026-02-11T07:24:19.662149
V2CMP_0017767,TYP_06,Marketplace / OLX Fraud,3712.34,Rajasthan,Jaipur,V2_ZID_050,2026-02-14T11:10:00,2026-02-25T04:20:48.605756,2026-02-25T04:32:48.605756
V2CMP_0017768,TYP_05,Sextortion,165265.63,Chhattisgarh,Durg,V2_ZID_085,2026-02-10T09:49:35,2026-02-10T12:46:46.258280,2026-02-10T12:52:46.258280
V2CMP_0017769,TYP_03,Part-Time Job Scam,131396.44,Telangana,Hanumakonda,V2_ZID_035,2026-02-22T10:48:23,2026-02-23T11:17:49.362019,2026-02-23T11:56:49.362019
V2CMP_0017770,TYP_10,Courier / Parcel Scam,11706.61,Nagaland,Kohima,V2_ZID_095,2026-02-04T05:53:46,2026-02-04T07:57:49.717141,2026-02-04T08:11:49.717141
V2CMP_0017771,TYP_02,Fake Loan App,16634.97,Kerala,Ernakulam,V2_ZID_027,2026-02-25T18:40:05,2026-02-26T00:17:55.212698,2026-02-26T00:56:55.212698
V2CMP_0017772,TYP_10,Courier / Parcel Scam,31498.43,Chhattisgarh,Bilaspur,V2_ZID_079,2026-02-23T09:00:23,2026-02-23T14:09:03.184345,2026-02-23T14:38:03.184345
V2CMP_0017773,TYP_04,Investment / Crypto Scam,274830.7,Madhya Pradesh,Ujjain,V2_ZID_081,2026-02-14T16:13:27,2026-02-14T21:47:15.414268,2026-02-14T22:22:15.414268
V2CMP_0017774,TYP_03,Part-Time Job Scam,195486.97,Andhra Pradesh,Prakasam,V2_ZID_117,2026-02-25T20:43:13,2026-02-25T22:15:59.452447,2026-02-25T22:42:59.452447
V2CMP_0017775,TYP_02,Fake Loan App,15646.58,Telangana,Hyderabad,V2_ZID_022,2026-02-12T18:55:56,2026-02-12T21:38:16.101847,2026-02-12T22:10:16.101847
V2CMP_0017776,TYP_03,Part-Time Job Scam,30976.74,Madhya Pradesh,Sagar,V2_ZID_077,2026-02-22T22:00:58,2026-02-23T11:04:54.077895,2026-02-24T22:22:59.767637
V2CMP_0017777,TYP_09,Romance / Honey Trap Scam,51455.74,Telangana,Hanumakonda,V2_ZID_035,2026-02-03T14:30:19,2026-02-07T13:13:31.767401,2026-02-07T13:53:31.767401
